year,km_driven,seats,selling_price,mileage_no,engine_no,max_power_no,torque_nm,f_diesel,f_petrol,f_lpg,f_cng,seller_type_individual,seller_type_dealer,seller_type_trusted_dealer,owner_no,transmission_no
2015,70000,5.0,3000000,16.36,2179.0,187.7,450.0,1,0,0,0,1,0,0,2,2
2016,103000,7.0,700000,16.5,1493.0,70.0,195.0,1,0,0,0,1,0,0,1,1
2015,50000,5.0,600000,17.4,1497.0,117.3,145.0,0,1,0,0,1,0,0,1,1
2014,110000,5.0,400000,24.0,1120.0,70.0,160.0,1,0,0,0,1,0,0,1,1
2019,12500,5.0,625000,18.6,1197.0,81.86,117.0,0,1,0,0,1,0,0,1,1
2009,60000,5.0,1100000,16.07,1995.0,181.0,380.0,1,0,0,0,1,0,0,2,2
2016,110000,5.0,200000,25.0,1396.0,69.0,140.0,1,0,0,0,1,0,0,2,1
2017,15381,5.0,800000,24.3,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2018,30000,5.0,800000,28.4,1248.0,74.02,190.0,1,0,0,0,1,0,0,1,1
2016,100000,5.0,490000,27.28,1047.0,69.0,140.0,1,0,0,0,1,0,0,1,1
2015,72000,5.0,615000,22.54,1396.0,88.73,219.7,1,0,0,0,1,0,0,1,1
2010,63000,5.0,250000,18.6,1199.0,79.4,108.0,0,1,0,0,1,0,0,1,1
2015,50000,5.0,600000,26.21,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2010,120000,5.0,125000,17.0,1405.0,71.0,135.0,1,0,0,0,1,0,0,2,1
2010,120000,5.0,180000,20.36,1197.0,78.9,111.7,0,1,0,0,1,0,0,1,1
2015,30000,5.0,511000,20.85,1197.0,83.14,115.0,0,1,0,0,1,0,0,1,1
2013,79328,7.0,750000,12.99,2494.0,100.6,200.0,1,0,0,0,0,0,1,2,1
2015,25000,5.0,434999,20.85,1197.0,83.14,115.0,0,1,0,0,1,0,0,2,1
2013,79328,7.0,750000,12.99,2494.0,100.6,200.0,1,0,0,0,0,0,1,2,1
2015,60000,5.0,700000,26.21,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2013,80000,7.0,800000,12.99,2494.0,100.0,200.0,1,0,0,0,1,0,0,1,1
2006,120000,5.0,140000,13.1,1795.0,127.0,162.79039,0,1,0,0,1,0,0,1,2
2018,5000,5.0,550000,22.0,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
2018,70000,7.0,800000,18.49,1493.0,100.0,240.0,1,0,0,0,1,0,0,2,1
2007,160000,5.0,85000,18.2,998.0,67.1,90.0,0,1,0,0,1,0,0,4,1
2013,60000,5.0,180000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,1,1
2016,38000,5.0,540000,18.6,1197.0,81.83,114.7,0,1,0,0,1,0,0,1,1
2016,11000,5.0,645000,14.3,1598.0,103.5,153.0,0,1,0,0,0,1,0,1,2
2016,72000,9.0,560000,15.96,2523.0,63.0,180.0,1,0,0,0,1,0,0,1,1
2017,34000,5.0,625000,28.4,1248.0,74.02,190.0,1,0,0,0,1,0,0,2,1
2015,67000,5.0,265000,23.95,998.0,67.05,90.0,0,1,0,0,1,0,0,1,1
2016,55000,7.0,1575000,11.36,2755.0,171.5,360.0,1,0,0,0,1,0,0,1,2
2011,142000,7.0,337000,13.7,2179.0,138.1,320.0,1,0,0,0,1,0,0,3,1
2019,40000,5.0,1200000,22.0,1582.0,126.2,259.87,1,0,0,0,1,0,0,1,1
2018,75000,5.0,885000,21.5,1498.0,108.5,250.0,1,0,0,0,1,0,0,1,2
2008,65000,5.0,105000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,4,1
2007,120000,5.0,120000,17.8,1086.0,63.0,96.10517,0,1,0,0,1,0,0,2,1
2017,53000,5.0,750000,28.09,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2019,15000,5.0,950000,22.1,1396.0,88.7,219.7,1,0,0,0,1,0,0,1,1
2015,60000,5.0,459999,20.5,1248.0,91.72,209.0,1,0,0,0,1,0,0,2,1
2013,56000,5.0,550000,23.4,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2019,8500,5.0,5500000,16.78,1995.0,190.0,400.0,1,0,0,0,0,1,0,1,2
2017,30000,5.0,380000,21.94,1196.0,61.7,85.0,0,0,0,1,1,0,0,1,1
2017,70000,5.0,525000,20.85,1197.0,83.14,115.0,0,1,0,0,1,0,0,1,1
2014,160000,7.0,310000,14.95,2489.0,93.7,218.0,1,0,0,0,1,0,0,1,1
2014,80000,7.0,900000,13.01,2199.0,194.3,436.39,1,0,0,0,1,0,0,2,2
2006,50000,5.0,150000,14.0,1061.0,64.0,84.33718999999999,0,1,0,0,1,0,0,3,1
2015,125000,8.0,600000,21.04,1461.0,83.8,200.0,1,0,0,0,1,0,0,1,1
2020,5000,5.0,950000,17.0,1198.0,108.5,170.0,0,1,0,0,1,0,0,1,2
2013,25000,5.0,1550000,14.84,2143.0,170.0,400.0,1,0,0,0,1,0,0,1,2
2011,46000,5.0,195000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,2,1
2019,16500,5.0,1090000,17.0,1197.0,110.0,200.0,0,1,0,0,0,1,0,1,1
2016,70000,8.0,190000,16.8,796.0,34.2,59.0,0,1,0,0,1,0,0,2,1
2017,9000,5.0,2711000,13.6,1999.0,177.0,430.0,1,0,0,0,0,1,0,1,2
2010,105000,5.0,132000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,1,1
2016,80000,5.0,380000,19.81,1086.0,68.05,99.04,0,1,0,0,1,0,0,1,1
2012,110000,5.0,420000,19.33,1968.0,138.1,320.0,1,0,0,0,1,0,0,3,1
2013,110000,5.0,380000,21.27,1396.0,88.76,219.6,1,0,0,0,1,0,0,2,1
2017,30000,5.0,340000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,1,1
2013,120000,5.0,459999,13.5,2609.0,115.0,277.5,1,0,0,0,1,0,0,2,1
2016,70000,6.0,425000,25.32,1198.0,77.0,190.0,1,0,0,0,1,0,0,2,1
2012,80000,5.0,235000,20.92,998.0,67.1,90.0,0,1,0,0,1,0,0,3,1
2016,80000,5.0,390000,20.51,998.0,67.04,90.0,0,1,0,0,1,0,0,1,1
2018,60000,7.0,3200000,15.04,2755.0,174.5,450.0,1,0,0,0,1,0,0,1,2
2014,100000,7.0,810000,15.1,2179.0,140.0,330.0,1,0,0,0,1,0,0,1,1
2011,110048,5.0,135000,20.92,998.0,67.1,90.0,0,1,0,0,1,0,0,3,1
2017,25538,5.0,625000,16.78,1496.0,88.73,132.0,0,1,0,0,0,0,1,1,1
2009,55500,5.0,175000,18.2,998.0,67.1,90.0,0,1,0,0,0,1,0,1,1
2019,5621,5.0,650000,22.0,1197.0,81.8,113.0,0,1,0,0,0,0,1,1,2
2014,68000,5.0,501000,22.9,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
2017,70000,5.0,800000,27.39,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2019,14317,5.0,860000,14.23,1498.0,104.55,142.0,0,1,0,0,0,1,0,1,1
2013,85710,7.0,650000,15.1,2179.0,140.0,330.0,1,0,0,0,0,1,0,1,1
2017,50000,7.0,675000,18.2,1248.0,73.74,172.5,1,0,0,0,1,0,0,2,1
2011,90000,5.0,210000,18.9,998.0,67.1,90.0,0,1,0,0,1,0,0,2,1
2012,120000,5.0,170000,19.09,1396.0,69.0,135.0,1,0,0,0,1,0,0,3,1
2011,100000,5.0,229999,15.3,1596.0,99.6,146.0,0,1,0,0,1,0,0,1,1
2017,90000,5.0,509999,20.14,1197.0,81.86,113.75,0,1,0,0,1,0,0,1,1
2010,120000,5.0,360000,17.8,1248.0,75.0,190.0,1,0,0,0,1,0,0,2,1
2007,110000,5.0,80000,16.8,1405.0,62.0,122.583125,1,0,0,0,1,0,0,3,1
2017,50000,5.0,620000,18.12,1196.0,86.8,112.0,0,1,0,0,1,0,0,1,1
2011,80000,7.0,300000,11.57,2179.0,138.1,320.0,1,0,0,0,1,0,0,2,1
2014,185000,5.0,280000,19.5,1248.0,75.0,197.0,1,0,0,0,1,0,0,3,1
2018,5000,5.0,975000,25.1,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2017,43000,7.0,700000,15.4,1497.0,117.3,145.0,0,1,0,0,0,1,0,1,1
2016,56494,5.0,550000,18.2,1199.0,88.7,110.0,0,1,0,0,0,0,1,1,1
2016,13500,5.0,425000,23.84,1199.0,84.0,114.0,0,1,0,0,1,0,0,1,1
2005,90000,5.0,100000,12.8,1396.0,85.0,117.6798,0,1,0,0,1,0,0,2,1
2018,31800,5.0,3975000,17.01,1968.0,188.0,400.0,1,0,0,0,0,1,0,1,2
2019,8500,5.0,5500000,16.78,1995.0,190.0,400.0,1,0,0,0,0,1,0,1,2
2011,138000,5.0,300000,17.0,1197.0,80.0,111.79581,0,1,0,0,1,0,0,3,1
2015,70000,7.0,1100000,15.4,2179.0,120.0,280.0,1,0,0,0,1,0,0,1,1
2012,35000,5.0,246000,23.03,1396.0,69.0,140.0,1,0,0,0,1,0,0,2,1
2008,85000,5.0,220000,16.8,1493.0,110.0,235.3596,1,0,0,0,1,0,0,2,1
2017,60000,5.0,455000,28.4,1248.0,74.02,190.0,1,0,0,0,1,0,0,1,1
2016,68089,5.0,2000000,19.16,2494.0,157.7,213.0,0,1,0,0,0,0,1,1,2
2014,35000,5.0,310000,18.2,1199.0,82.4,108.5,0,1,0,0,1,0,0,1,1
2010,120000,8.0,250000,13.0,2489.0,95.0,220.0,1,0,0,0,1,0,0,2,1
2019,5621,5.0,650000,22.0,1197.0,81.8,113.0,0,1,0,0,0,0,1,1,2
2019,1620,6.0,1040000,19.01,1462.0,103.2,138.0,0,1,0,0,1,0,0,1,1
2012,80000,5.0,225000,18.9,998.0,67.1,90.0,0,1,0,0,1,0,0,1,1
2013,60000,5.0,300000,23.5,1498.0,90.0,204.0,1,0,0,0,1,0,0,2,1
2015,25000,5.0,400000,27.62,793.0,47.0,125.0,1,0,0,0,1,0,0,1,1
2013,120000,7.0,600000,20.77,1248.0,88.8,200.0,1,0,0,0,1,0,0,3,1
2011,91000,5.0,200000,20.36,1197.0,78.9,111.8,0,1,0,0,1,0,0,2,1
2017,40000,5.0,700000,22.54,1396.0,88.73,219.7,1,0,0,0,1,0,0,1,1
2016,56494,5.0,550000,18.2,1199.0,88.7,110.0,0,1,0,0,0,0,1,1,1
2018,26300,5.0,560000,23.84,1199.0,84.0,114.0,0,1,0,0,1,0,0,1,1
2010,110000,5.0,150000,0.0,1086.0,62.0,96.1,0,1,0,0,1,0,0,1,1
2015,80000,5.0,525000,26.59,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2012,110000,5.0,225000,20.8,1461.0,65.0,160.0,1,0,0,0,1,0,0,2,1
2016,60000,5.0,275000,25.17,799.0,53.3,72.0,0,1,0,0,1,0,0,1,1
2017,34000,5.0,625000,22.0,1498.0,108.495,250.0,1,0,0,0,1,0,0,1,2
2015,37000,5.0,1750000,18.25,1968.0,187.74,400.0,1,0,0,0,0,1,0,1,2
2009,40000,5.0,195000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,1,1
2010,80000,5.0,200000,18.9,1061.0,67.0,84.0,0,1,0,0,1,0,0,2,1
2018,13000,7.0,1050000,17.0,2200.0,139.01,321.0,1,0,0,0,1,0,0,1,1
2008,70000,5.0,150000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,2,1
2014,300000,8.0,550000,12.05,2179.0,120.0,290.0,1,0,0,0,1,0,0,3,1
2001,137000,5.0,45000,18.5,796.0,53.0,71.0,0,1,0,0,1,0,0,1,1
2018,12000,5.0,1265000,20.37,1461.0,108.45,240.0,1,0,0,0,1,0,0,1,1
2012,30000,5.0,350000,17.5,1298.0,85.8,114.0,0,1,0,0,1,0,0,1,1
2010,104000,5.0,150000,15.0,1368.0,90.0,116.0,0,1,0,0,1,0,0,1,1
2016,50000,5.0,300000,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,2,1
2016,20000,5.0,325000,23.95,998.0,67.05,90.0,0,1,0,0,1,0,0,1,1
2012,29500,5.0,200000,20.92,998.0,67.1,90.0,0,1,0,0,1,0,0,1,1
2017,39000,5.0,2950000,19.59,1995.0,187.74,380.0,1,0,0,0,0,1,0,1,2
2004,18000,4.0,50000,16.1,796.0,37.0,59.0,0,1,0,0,1,0,0,2,1
2013,35000,5.0,450000,18.6,1197.0,85.8,114.0,0,1,0,0,1,0,0,2,1
2017,25538,5.0,625000,16.78,1496.0,88.73,132.0,0,1,0,0,0,0,1,1,1
2014,77000,5.0,500000,28.4,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
2010,70000,5.0,320000,16.2,1493.0,110.0,235.3596,1,0,0,0,1,0,0,2,1
2015,50000,5.0,465000,17.43,1396.0,105.5,135.3,0,1,0,0,1,0,0,2,1
2016,68089,5.0,2000000,19.16,2494.0,157.7,213.0,0,1,0,0,0,0,1,1,2
2008,90000,5.0,195000,17.8,1248.0,75.0,190.0,1,0,0,0,1,0,0,3,1
2009,60000,5.0,150000,18.9,1061.0,67.0,84.0,0,1,0,0,1,0,0,2,1
2017,51777,5.0,750000,24.3,1248.0,88.5,200.0,1,0,0,0,0,1,0,1,1
2017,23000,5.0,2700000,17.9,2143.0,136.0,300.0,1,0,0,0,0,1,0,1,2
2012,175000,5.0,325000,21.5,1248.0,88.8,200.0,1,0,0,0,1,0,0,2,1
2015,9599,5.0,575000,17.8,1497.0,117.3,145.0,0,1,0,0,0,1,0,1,1
2018,69779,5.0,600000,22.0,1197.0,81.8,113.0,0,1,0,0,0,1,0,1,2
2009,55000,5.0,150000,14.6,1368.0,88.7,115.0,0,1,0,0,1,0,0,1,1
2012,120000,7.0,450000,16.02,1373.0,93.7,130.0,0,1,0,0,1,0,0,2,1
2008,100000,5.0,160000,14.8,1998.0,68.0,122.583125,1,0,0,0,1,0,0,1,1
2017,20000,5.0,350000,23.1,998.0,67.04,90.0,0,1,0,0,1,0,0,2,1
2016,68089,5.0,2000000,19.16,2494.0,157.7,213.0,0,1,0,0,0,0,1,1,2
2014,100000,5.0,509999,22.9,1248.0,74.0,190.0,1,0,0,0,1,0,0,2,1
2014,27233,5.0,465000,27.4,1498.0,98.63,200.0,1,0,0,0,0,1,0,1,1
2013,90000,5.0,300000,18.9,998.0,67.1,90.0,0,1,0,0,1,0,0,2,1
2017,60000,7.0,700000,18.49,1493.0,100.0,240.0,1,0,0,0,1,0,0,1,1
2013,70000,5.0,400000,18.5,1197.0,82.85,113.7,0,1,0,0,1,0,0,1,1
2017,37333,5.0,730000,18.6,1197.0,81.83,114.7,0,1,0,0,1,0,0,1,1
2017,35000,5.0,745000,28.4,1248.0,74.02,190.0,1,0,0,0,1,0,0,1,1
2015,62000,7.0,445000,21.0,1498.0,74.96,210.0,1,0,0,0,0,1,0,1,1
2011,108000,7.0,475000,16.0,2179.0,140.0,330.0,1,0,0,0,0,1,0,1,1
2010,47000,5.0,250000,15.3,1596.0,101.0,146.11908499999998,0,1,0,0,1,0,0,1,1
2016,60000,7.0,950000,15.4,1997.0,120.0,280.0,1,0,0,0,1,0,0,3,1
2005,188000,7.0,225000,12.3,1948.0,90.0,1863.2634999999998,1,0,0,0,1,0,0,1,1
2010,155000,5.0,285000,15.5,1586.0,103.3,145.0,0,1,0,0,1,0,0,2,1
2012,40000,5.0,320000,18.5,1197.0,85.8,114.0,0,1,0,0,1,0,0,1,1
2016,68089,5.0,2000000,19.16,2494.0,157.7,213.0,0,1,0,0,0,0,1,1,2
2019,17000,5.0,5200000,15.0,1991.0,194.4,300.0,0,1,0,0,0,1,0,1,2
2019,7500,5.0,5400000,16.78,1995.0,190.0,400.0,1,0,0,0,0,1,0,1,2
2016,68089,5.0,2000000,19.16,2494.0,157.7,213.0,0,1,0,0,0,0,1,1,2
2009,40000,5.0,280000,12.9,1799.0,130.0,172.0,0,1,0,0,1,0,0,3,2
2019,8500,5.0,5500000,16.78,1995.0,190.0,400.0,1,0,0,0,0,1,0,1,2
2018,15000,5.0,650000,18.6,1197.0,81.83,114.7,0,1,0,0,1,0,0,1,1
2017,35000,5.0,900000,23.0,1498.0,98.96,205.0,1,0,0,0,1,0,0,1,1
2011,20000,5.0,190000,18.0,995.0,62.0,90.3,0,1,0,0,1,0,0,2,1
2011,60000,5.0,140000,17.92,1086.0,62.1,96.1,0,1,0,0,1,0,0,4,1
2010,65000,5.0,160000,17.92,1086.0,62.1,96.1,0,1,0,0,1,0,0,2,1
2015,110000,7.0,503000,14.1,2179.0,147.94,320.0,1,0,0,0,1,0,0,1,1
2016,73000,7.0,670000,15.4,2523.0,75.0,200.0,1,0,0,0,1,0,0,1,1
2011,110000,5.0,110000,18.06,1198.0,75.0,104.0,0,1,0,0,1,0,0,1,1
2019,20000,5.0,650000,20.3,1199.0,83.81,114.0,0,1,0,0,1,0,0,1,1
2016,110000,5.0,900000,19.67,1582.0,126.2,259.9,1,0,0,0,1,0,0,1,1
2014,130000,5.0,500000,22.77,1498.0,98.59,205.0,1,0,0,0,1,0,0,2,1
2019,11000,5.0,2600000,19.3,1968.0,141.0,320.0,1,0,0,0,0,1,0,1,2
2012,30000,5.0,245000,18.5,1198.0,86.8,109.0,0,1,0,0,0,1,0,1,1
2002,70000,4.0,45000,16.1,796.0,37.0,59.0,0,1,0,0,1,0,0,2,1
2012,67998,5.0,265000,18.9,998.0,67.1,90.0,0,1,0,0,0,1,0,1,1
2017,30400,5.0,480000,18.5,1198.0,86.8,109.0,0,1,0,0,0,1,0,1,1
2014,33033,5.0,335000,19.4,1198.0,86.8,109.0,0,1,0,0,0,1,0,1,1
2018,25000,5.0,1210000,21.38,1396.0,88.7,219.7,1,0,0,0,1,0,0,1,1
2014,80000,5.0,318000,20.51,998.0,67.06,90.0,0,1,0,0,1,0,0,1,1
2008,120000,5.0,220000,19.2,1197.0,80.0,111.79581,0,1,0,0,1,0,0,2,2
2014,90000,5.0,411000,21.21,1498.0,103.2,250.0,1,0,0,0,1,0,0,2,2
2015,29000,5.0,315000,23.95,998.0,67.05,90.0,0,1,0,0,1,0,0,1,1
2015,48000,5.0,1300000,19.67,1582.0,126.2,259.9,1,0,0,0,1,0,0,2,1
2013,70000,5.0,200000,18.6,1199.0,79.4,108.0,0,1,0,0,1,0,0,1,1
2012,158000,5.0,360000,23.4,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2011,100000,5.0,360000,18.3,1991.0,147.9,327.0,1,0,0,0,1,0,0,1,1
2012,120000,5.0,204999,23.08,1461.0,63.1,160.0,1,0,0,0,1,0,0,1,1
2018,80000,5.0,1675000,17.1,1956.0,170.0,350.0,1,0,0,0,1,0,0,1,1
2002,80000,4.0,40000,16.1,796.0,37.0,59.0,0,1,0,0,1,0,0,3,1
2016,82000,5.0,270000,18.5,1197.0,85.8,114.0,0,1,0,0,1,0,0,3,1
2010,90000,5.0,135000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,3,1
2011,70000,5.0,170000,19.0,998.0,66.1,90.0,0,1,0,0,1,0,0,3,1
2017,9000,5.0,2711000,13.6,1999.0,177.0,430.0,1,0,0,0,0,1,0,1,2
2013,177000,7.0,600000,15.1,2179.0,140.0,330.0,1,0,0,0,1,0,0,1,1
2019,20000,5.0,3800000,18.0,1969.0,190.0,400.0,1,0,0,0,1,0,0,1,2
2012,57728,5.0,550000,14.53,1794.0,138.1,173.0,0,1,0,0,0,0,1,1,2
2019,20000,5.0,5150000,22.37,2487.0,214.56,202.0,0,1,0,0,0,1,0,1,2
2013,80000,5.0,220000,23.03,1396.0,69.0,140.0,1,0,0,0,1,0,0,1,1
2012,80000,5.0,170000,16.2,995.0,62.1,90.3,0,1,0,0,1,0,0,1,1
2016,70000,9.0,600000,15.96,2523.0,63.0,180.0,1,0,0,0,1,0,0,1,1
2012,270000,7.0,340000,14.07,2956.0,68.4,223.0,1,0,0,0,1,0,0,3,1
2017,41000,5.0,975000,20.5,1582.0,126.2,259.87,1,0,0,0,0,1,0,1,1
2019,16500,5.0,1700000,13.96,1451.0,141.0,250.0,0,1,0,0,0,1,0,1,2
2010,100000,7.0,475000,12.8,2494.0,102.0,200.05565999999996,1,0,0,0,1,0,0,2,1
2020,32000,5.0,524000,20.14,1197.0,81.86,113.75,0,1,0,0,1,0,0,1,1
2012,190000,5.0,168000,19.09,1396.0,69.0,135.0,1,0,0,0,1,0,0,2,1
2013,64000,5.0,650000,14.62,1498.0,113.42,250.0,1,0,0,0,0,1,0,1,2
2018,38817,5.0,740000,27.39,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
2014,120000,7.0,490000,24.2,1498.0,98.6,200.0,1,0,0,0,1,0,0,1,1
2019,10000,5.0,550000,18.9,1197.0,81.86,113.75,0,1,0,0,1,0,0,1,1
2011,125000,5.0,180000,20.0,1399.0,68.0,160.0,1,0,0,0,1,0,0,2,1
2016,58000,7.0,370000,15.37,1196.0,73.0,101.0,0,1,0,0,1,0,0,2,1
2015,100000,5.0,600000,26.59,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2013,79328,7.0,750000,12.99,2494.0,100.6,200.0,1,0,0,0,0,0,1,2,1
2012,80000,5.0,180000,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,1,1
2016,20000,6.0,327000,18.15,1198.0,82.0,115.0,0,1,0,0,1,0,0,1,1
2016,90000,5.0,370000,19.09,1405.0,69.01,135.0,1,0,0,0,1,0,0,1,1
2018,62000,5.0,671000,28.4,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2015,82000,5.0,509999,25.8,1498.0,98.6,200.0,1,0,0,0,1,0,0,1,1
2018,5000,5.0,445000,20.51,998.0,67.0,90.0,0,1,0,0,1,0,0,2,2
2009,110000,5.0,142000,20.36,1197.0,78.9,111.7,0,1,0,0,1,0,0,1,1
2014,140000,5.0,650000,25.1,1498.0,98.6,200.0,1,0,0,0,1,0,0,1,1
2007,60000,5.0,150000,17.92,1086.0,62.1,96.1,0,1,0,0,1,0,0,4,1
2017,40000,5.0,595000,20.85,1197.0,83.14,115.0,0,1,0,0,1,0,0,1,1
2012,20000,5.0,275000,18.9,998.0,67.1,90.0,0,1,0,0,1,0,0,1,1
2018,40000,5.0,695000,22.0,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
2010,127000,5.0,225000,23.0,1396.0,90.0,219.66895999999997,1,0,0,0,1,0,0,1,1
2013,70000,5.0,400000,22.9,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2009,75000,5.0,150000,15.0,1368.0,90.0,116.0,0,1,0,0,1,0,0,2,1
2017,60000,5.0,800000,23.65,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2017,45000,5.0,440000,20.14,1197.0,81.86,113.75,0,1,0,0,1,0,0,1,1
2018,35000,5.0,670000,22.71,1461.0,84.8,200.0,1,0,0,0,1,0,0,1,1
2012,107825,5.0,320000,21.9,1396.0,90.0,219.66895999999997,1,0,0,0,1,0,0,2,1
2015,50000,5.0,390000,18.0,1198.0,86.7,109.0,0,1,0,0,1,0,0,1,1
2019,20000,5.0,3800000,18.0,1969.0,190.0,400.0,1,0,0,0,1,0,0,1,2
2018,13534,5.0,1400000,14.28,1798.0,138.03,173.0,0,1,0,0,0,1,0,1,1
2012,90000,5.0,300000,21.64,1461.0,84.8,200.0,1,0,0,0,1,0,0,1,1
2007,120000,5.0,80000,13.2,1495.0,94.0,122.583125,0,1,0,0,1,0,0,2,1
2017,70000,7.0,735000,18.49,1493.0,100.0,240.0,1,0,0,0,1,0,0,1,1
2015,80000,5.0,480000,22.1,1248.0,74.0,190.0,1,0,0,0,1,0,0,2,1
2011,116000,7.0,240000,14.0,2498.0,112.0,260.0,1,0,0,0,1,0,0,1,1
2017,35000,5.0,640000,25.2,1248.0,74.0,190.0,1,0,0,0,1,0,0,2,1
2018,5000,5.0,975000,25.1,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2018,22053,7.0,1325000,16.36,2179.0,120.0,280.0,1,0,0,0,1,0,0,1,1
2019,20000,5.0,5150000,22.37,2487.0,214.56,202.0,0,1,0,0,0,1,0,1,2
2017,56290,5.0,450000,24.0,1186.0,73.97,190.24,1,0,0,0,0,1,0,1,1
2010,120000,5.0,180000,17.0,1405.0,71.0,135.0,1,0,0,0,1,0,0,1,1
2017,60000,5.0,750000,28.09,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2016,56494,5.0,550000,18.2,1199.0,88.7,110.0,0,1,0,0,0,0,1,1,1
2011,80000,7.0,300000,13.93,2179.0,138.0,320.0,1,0,0,0,1,0,0,1,1
2013,18000,5.0,235000,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,1,1
2018,6200,7.0,700000,19.34,1462.0,103.0,138.0,0,1,0,0,1,0,0,1,1
2011,110000,5.0,350000,20.54,1598.0,103.6,250.0,1,0,0,0,1,0,0,2,1
2015,40000,5.0,750000,17.4,1497.0,117.3,145.0,0,1,0,0,1,0,0,1,1
2018,30000,5.0,950000,23.0,1498.0,98.96,205.0,1,0,0,0,1,0,0,1,1
2017,110000,5.0,813000,24.3,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2015,128000,5.0,400000,18.9,1197.0,82.0,114.0,0,1,0,0,1,0,0,1,1
2017,60000,7.0,800000,14.1,2179.0,147.94,320.0,1,0,0,0,1,0,0,1,1
2010,100000,5.0,400000,15.0,1896.0,105.0,250.069575,1,0,0,0,1,0,0,1,1
2013,43000,5.0,400000,18.5,1197.0,82.85,113.7,0,1,0,0,1,0,0,2,1
2017,10000,5.0,550000,18.9,1197.0,81.86,113.75,0,1,0,0,1,0,0,1,2
2017,100000,5.0,265000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,1,1
2019,100000,5.0,525000,20.14,1197.0,81.86,113.75,0,1,0,0,1,0,0,1,1
2013,37000,5.0,291000,20.36,1197.0,78.9,111.8,0,1,0,0,0,1,0,1,1
2015,25000,5.0,600000,25.8,1498.0,98.6,200.0,1,0,0,0,1,0,0,1,1
2020,5000,5.0,570000,21.21,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
2019,6500,7.0,700000,20.0,999.0,72.0,96.0,0,1,0,0,1,0,0,1,1
2015,70000,7.0,1125000,15.4,2179.0,120.0,280.0,1,0,0,0,1,0,0,1,1
2010,30400,4.0,45000,26.0,624.0,35.0,48.0,0,1,0,0,1,0,0,4,1
2009,60000,5.0,300000,19.0,998.0,66.1,90.0,0,1,0,0,1,0,0,1,1
2019,10000,5.0,590000,18.6,1197.0,81.86,114.73,0,1,0,0,1,0,0,1,1
2019,7720,7.0,786000,20.0,999.0,71.0,96.0,0,1,0,0,1,0,0,1,1
2017,25538,5.0,625000,16.78,1496.0,88.73,132.0,0,1,0,0,0,0,1,1,1
2013,150000,5.0,330000,15.0,1396.0,98.6,136.3,0,1,0,0,1,0,0,2,2
2011,99500,7.0,500000,11.5,1991.0,147.9,320.0,1,0,0,0,1,0,0,3,1
2016,30000,7.0,2400000,12.62,2198.0,158.0,385.0,1,0,0,0,1,0,0,1,2
2016,30000,5.0,400000,18.9,1197.0,82.0,114.0,0,1,0,0,1,0,0,1,1
2016,71000,7.0,750000,18.49,1493.0,100.0,240.0,1,0,0,0,1,0,0,1,1
2018,5000,5.0,500000,23.84,1199.0,84.0,114.0,0,1,0,0,1,0,0,1,2
2016,140000,5.0,350000,20.51,998.0,67.04,90.0,0,1,0,0,1,0,0,1,1
2019,30000,5.0,650000,21.4,1197.0,83.1,115.0,0,1,0,0,1,0,0,1,1
2008,90000,5.0,165000,19.81,1086.0,68.05,99.04,0,1,0,0,1,0,0,1,1
