,year,km_driven,seats,selling_price,mileage_no,engine_no,max_power_no,torque_nm,f_diesel,f_petrol,f_lpg,f_cng,seller_type_individual,seller_type_dealer,seller_type_trusted_dealer,owner_no,transmission_no
3506,2011,110000,5.0,156000,17.92,1086.0,62.1,96.1,0,1,0,0,1,0,0,2,1
1679,2017,49000,5.0,610000,28.4,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
4249,2019,8500,5.0,5500000,16.78,1995.0,190.0,400.0,1,0,0,0,0,1,0,1,2
3147,2016,25339,5.0,562000,21.4,1197.0,83.1,115.0,0,1,0,0,1,0,0,1,1
2294,2011,120000,7.0,300000,13.93,2179.0,138.03,320.0,1,0,0,0,1,0,0,1,1
7004,2018,20000,5.0,500000,18.9,1197.0,81.86,113.75,0,1,0,0,1,0,0,2,1
6933,1996,70000,4.0,42000,16.1,796.0,37.0,59.0,0,1,0,0,1,0,0,3,1
580,2016,50000,5.0,250000,24.7,796.0,47.3,69.0,0,1,0,0,1,0,0,2,1
1470,2009,150000,7.0,270000,13.6,2523.0,63.0,180.0,1,0,0,0,1,0,0,2,1
4799,2016,30000,5.0,2150000,22.69,1995.0,190.0,400.0,1,0,0,0,0,1,0,1,2
4070,2014,80000,6.0,550000,16.55,2498.0,105.0,247.0,1,0,0,0,1,0,0,2,1
5308,2017,39000,5.0,750000,17.01,1591.0,121.3,154.9,0,1,0,0,1,0,0,1,1
3343,2007,110000,7.0,245000,13.6,2523.0,63.0,180.0,1,0,0,0,1,0,0,3,1
4992,2015,70000,7.0,1050000,12.99,2494.0,100.6,200.0,1,0,0,0,1,0,0,1,1
7404,2015,160000,7.0,1250000,13.5,2477.0,178.0,400.0,1,0,0,0,1,0,0,2,1
4583,2014,90000,5.0,160000,25.0,1396.0,69.0,140.0,1,0,0,0,1,0,0,1,1
3672,2013,60000,5.0,170000,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,2,1
559,2018,14200,5.0,550000,18.16,1196.0,86.8,112.0,0,1,0,0,1,0,0,1,1
5237,2006,60000,5.0,200000,11.9,2354.0,144.0,196.13299999999998,0,1,0,0,1,0,0,3,1
5215,2015,45000,5.0,500000,17.19,1197.0,81.86,114.73,0,1,0,0,1,0,0,1,1
2849,2012,100000,5.0,360000,18.5,1197.0,85.8,114.0,0,1,0,0,1,0,0,2,1
512,2011,90000,5.0,165000,20.92,998.0,67.1,90.0,0,1,0,0,1,0,0,1,1
4729,2012,90000,5.0,150000,19.09,1396.0,69.0,135.0,1,0,0,0,1,0,0,1,1
1081,2019,20000,5.0,3800000,18.0,1969.0,190.0,400.0,1,0,0,0,1,0,0,1,2
1664,2018,5000,5.0,450000,23.84,1199.0,84.0,114.0,0,1,0,0,1,0,0,1,1
1012,2012,90165,5.0,450000,17.8,1399.0,67.0,160.0,1,0,0,0,0,1,0,1,1
1931,2017,60000,5.0,300000,20.3,998.0,68.05,94.14,0,1,0,0,1,0,0,1,1
1150,2019,7032,5.0,779000,19.0,1199.0,88.76,110.0,0,1,0,0,0,0,1,1,2
2838,2014,95000,8.0,680000,12.99,2494.0,100.6,200.0,1,0,0,0,0,1,0,1,1
5949,2005,200000,8.0,310000,12.8,2494.0,102.0,200.05565999999996,1,0,0,0,1,0,0,2,1
116,2016,60000,5.0,780000,24.3,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
740,2010,68000,5.0,150000,18.6,1199.0,79.4,108.0,0,1,0,0,1,0,0,4,1
7797,2015,35000,5.0,2051000,19.7,2143.0,134.1,300.0,1,0,0,0,0,1,0,2,2
6070,2013,80000,5.0,465000,16.8,1497.0,116.3,146.0,0,1,0,0,1,0,0,2,1
5177,2013,70000,5.0,365000,22.07,1199.0,73.9,180.0,1,0,0,0,1,0,0,2,1
3675,2014,20000,5.0,250000,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,1,1
5906,2010,43000,5.0,210000,18.9,998.0,67.1,90.0,0,1,0,0,1,0,0,1,1
830,2012,50000,5.0,345000,18.6,1197.0,85.8,114.0,0,1,0,0,1,0,0,2,1
4752,2009,242000,7.0,650000,12.8,2494.0,102.0,200.05565999999996,1,0,0,0,1,0,0,4,1
7752,2018,15732,5.0,655000,22.0,1197.0,81.8,113.0,0,1,0,0,0,1,0,1,2
7694,2011,40000,5.0,150000,18.0,995.0,62.0,90.3,0,1,0,0,1,0,0,2,1
8031,2014,195000,7.0,275000,18.2,1248.0,73.8,172.5,1,0,0,0,1,0,0,1,1
635,2016,125000,5.0,650000,22.77,1498.0,98.59,205.0,1,0,0,0,1,0,0,1,1
4465,2018,35000,5.0,800000,28.4,1248.0,74.02,190.0,1,0,0,0,1,0,0,1,1
4364,2016,90000,7.0,3100000,15.04,2755.0,174.5,450.0,1,0,0,0,1,0,0,1,2
6799,2012,100000,5.0,450000,22.32,1582.0,126.32,259.8,1,0,0,0,1,0,0,2,1
7079,2012,100000,5.0,570000,21.8,1461.0,78.0,240.0,1,0,0,0,1,0,0,2,1
6966,2018,38817,5.0,740000,27.39,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
7010,2017,35000,5.0,440000,20.51,998.0,67.0,90.0,0,1,0,0,1,0,0,1,2
4142,2011,80000,4.0,430000,18.1,1991.0,147.9,327.0,1,0,0,0,1,0,0,2,2
7517,2015,73500,5.0,1000000,19.67,1582.0,126.2,259.9,1,0,0,0,1,0,0,1,1
7027,2013,44500,5.0,400000,20.46,1461.0,83.8,200.0,1,0,0,0,1,0,0,2,1
991,2015,70000,7.0,715000,15.4,2179.0,120.0,280.0,1,0,0,0,1,0,0,1,1
876,2010,100000,5.0,120000,17.0,1405.0,70.0,132.389775,1,0,0,0,1,0,0,2,1
4869,2016,25000,5.0,315000,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,1,1
5315,2003,157138,7.0,195000,10.5,2179.0,120.0,290.0,1,0,0,0,1,0,0,3,1
5222,2012,30000,5.0,270000,20.36,1197.0,78.9,111.7,0,1,0,0,1,0,0,1,1
4,2007,120000,5.0,130000,16.1,1298.0,88.2,112.77647499999999,0,1,0,0,1,0,0,1,1
3051,2013,85000,5.0,350000,22.9,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
5691,2015,110000,5.0,1000000,20.45,1461.0,83.8,200.0,1,0,0,0,1,0,0,1,1
3124,2013,60000,5.0,415000,18.5,1197.0,85.8,114.0,0,1,0,0,1,0,0,2,1
6407,2016,50000,7.0,950000,15.4,1997.0,120.0,280.0,1,0,0,0,1,0,0,1,1
7136,2012,40000,5.0,310000,16.47,1198.0,73.9,110.0,0,1,0,0,1,0,0,1,1
2660,2015,35000,7.0,1000000,15.4,1997.0,120.0,280.0,1,0,0,0,1,0,0,1,1
2491,2017,70000,5.0,459999,18.9,1197.0,82.0,114.0,0,1,0,0,1,0,0,1,1
7146,2018,40000,5.0,675000,25.8,1498.0,98.6,200.0,1,0,0,0,1,0,0,1,1
5173,2013,100000,5.0,325000,25.8,1498.0,98.6,200.0,1,0,0,0,1,0,0,1,1
3854,2016,80000,5.0,509999,23.59,1364.0,67.05,170.0,1,0,0,0,1,0,0,2,1
4777,2018,11500,7.0,819999,18.49,1493.0,100.0,240.0,1,0,0,0,1,0,0,1,1
1715,2013,58343,5.0,225000,21.79,998.0,67.05,90.0,0,1,0,0,0,0,1,1,1
6448,2015,80000,5.0,650000,17.4,1497.0,117.3,145.0,0,1,0,0,1,0,0,1,1
7509,2007,121000,5.0,245000,18.1,1493.0,110.0,235.3596,1,0,0,0,1,0,0,2,1
6713,2011,200000,8.0,200000,13.0,2489.0,95.0,220.0,1,0,0,0,1,0,0,3,1
6457,2012,90000,7.0,200000,11.57,2179.0,138.1,320.0,1,0,0,0,1,0,0,3,1
6293,2017,70000,5.0,625000,23.4,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
1148,2019,7500,5.0,5400000,16.78,1995.0,190.0,400.0,1,0,0,0,0,1,0,1,2
3261,2010,39000,5.0,150000,16.9,1061.0,64.9,84.33718999999999,0,1,0,0,1,0,0,1,1
574,2013,75000,5.0,525000,22.32,1582.0,126.3,259.9,1,0,0,0,1,0,0,1,2
3769,2017,28000,5.0,752000,27.39,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
3736,2014,120000,5.0,420000,23.59,1364.0,67.04,170.0,1,0,0,0,1,0,0,1,1
4146,2012,120000,5.0,229999,23.2,1248.0,73.94,190.0,1,0,0,0,1,0,0,1,1
853,2015,43000,5.0,204999,20.3,998.0,68.05,94.14,0,1,0,0,1,0,0,2,1
1982,2018,20000,5.0,910000,17.0,2596.0,80.8,230.0,1,0,0,0,0,1,0,1,1
2774,2014,80000,5.0,185000,19.09,1405.0,69.01,135.0,1,0,0,0,1,0,0,2,1
5919,2010,85000,5.0,380000,17.0,1497.0,118.0,146.0,0,1,0,0,1,0,0,2,1
4929,2013,120000,5.0,451000,23.59,1364.0,67.06,170.0,1,0,0,0,1,0,0,1,1
7521,2011,119000,5.0,300000,16.52,1991.0,123.7,305.0,1,0,0,0,1,0,0,2,1
5211,2019,20000,7.0,1300000,16.36,2179.0,120.0,280.0,1,0,0,0,1,0,0,1,1
1166,2018,50000,5.0,770000,24.3,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
6614,2009,100000,5.0,45000,17.2,1396.0,53.5,83.35652499999999,1,0,0,0,1,0,0,2,1
6002,2012,90000,5.0,425000,20.5,1598.0,103.5,250.0,1,0,0,0,1,0,0,1,1
971,2014,90000,7.0,611000,14.0,2523.0,75.0,200.0,1,0,0,0,1,0,0,2,1
2701,2017,31000,5.0,280000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,2,1
4495,2011,72000,5.0,400000,22.9,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
6655,2018,30000,5.0,451999,23.1,998.0,67.04,90.0,0,1,0,0,1,0,0,2,2
3847,2019,7032,5.0,779000,19.0,1199.0,88.76,110.0,0,1,0,0,0,0,1,1,2
2368,2019,5000,5.0,610000,21.21,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
4115,2009,115000,5.0,160000,13.8,1399.0,68.0,160.0,1,0,0,0,1,0,0,2,1
4780,2016,49900,5.0,805000,16.3,1797.0,147.5,177.5,0,1,0,0,0,1,0,1,1
4131,2009,80000,7.0,500000,13.93,2179.0,138.0,320.0,1,0,0,0,1,0,0,1,1
2950,2013,60000,5.0,500000,13.7,1798.0,157.75,250.0,0,1,0,0,1,0,0,1,2
5625,2017,25538,5.0,625000,16.78,1496.0,88.73,132.0,0,1,0,0,0,0,1,1,1
6971,2018,69779,5.0,600000,22.0,1197.0,81.8,113.0,0,1,0,0,0,1,0,1,2
524,2016,30000,5.0,400000,18.2,1199.0,82.4,108.5,0,1,0,0,1,0,0,1,1
2455,2006,53523,5.0,110000,16.84,1193.0,64.4,99.8,0,1,0,0,0,1,0,1,1
5016,2015,40000,5.0,340000,27.62,793.0,47.0,125.0,1,0,0,0,1,0,0,2,1
1841,2012,35000,5.0,246000,23.03,1396.0,69.0,140.0,1,0,0,0,1,0,0,2,1
5986,2009,71000,5.0,229999,16.1,1197.0,85.0,113.0,0,1,0,0,1,0,0,1,1
537,2009,70000,5.0,130000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,2,1
2806,2011,10000,5.0,114999,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,1,1
5801,2011,117000,5.0,220000,20.3,1248.0,75.0,197.0,1,0,0,0,1,0,0,2,1
5596,2017,120000,7.0,710000,18.49,1493.0,100.0,240.0,1,0,0,0,1,0,0,1,1
7206,2006,59000,5.0,125000,18.9,998.0,67.1,90.0,0,1,0,0,1,0,0,2,1
7343,2019,21000,5.0,5800000,16.78,1995.0,190.0,400.0,1,0,0,0,0,1,0,1,2
4341,2012,120000,5.0,370000,13.5,2179.0,115.0,277.5,1,0,0,0,1,0,0,2,1
7560,2018,25000,5.0,600000,21.21,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
3175,2018,9000,5.0,611000,19.1,1197.0,85.8,114.0,0,1,0,0,0,1,0,1,1
784,2006,120000,8.0,220000,10.5,2179.0,120.0,290.0,1,0,0,0,1,0,0,2,1
4057,2017,80000,5.0,500000,23.08,1461.0,63.1,160.0,1,0,0,0,1,0,0,2,1
1409,2010,120000,5.0,125000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,3,1
2537,2014,80000,7.0,1700000,12.55,2982.0,168.5,343.0,1,0,0,0,1,0,0,2,1
154,2012,95000,5.0,550000,16.3,1797.0,147.5,177.5,0,1,0,0,1,0,0,1,1
3009,2011,120000,5.0,210000,19.4,1405.0,70.0,135.4,1,0,0,0,1,0,0,1,1
1686,2010,49000,5.0,300000,18.5,1197.0,80.0,111.79581,0,1,0,0,1,0,0,1,1
2901,2012,90000,5.0,361000,20.54,1598.0,103.6,250.0,1,0,0,0,1,0,0,1,1
8043,2007,60000,5.0,100000,14.7,1150.0,76.0,109.83447999999999,0,1,0,0,1,0,0,3,1
7455,2015,52000,5.0,580000,25.83,1498.0,99.0,215.0,1,0,0,0,1,0,0,1,1
4721,2016,100000,5.0,750000,20.8,1461.0,64.1,160.0,1,0,0,0,1,0,0,1,1
3863,2009,90000,5.0,190000,17.5,1298.0,85.8,114.0,0,1,0,0,1,0,0,3,1
2733,2013,30000,7.0,600000,20.77,1248.0,88.76,200.0,1,0,0,0,1,0,0,2,1
1895,2005,100000,5.0,100000,13.1,1493.0,82.0,187.0,1,0,0,0,1,0,0,3,1
5442,2012,70000,5.0,300000,18.6,1388.0,67.0,160.0,1,0,0,0,1,0,0,1,1
569,2017,50000,5.0,1650000,17.1,1956.0,170.0,350.0,1,0,0,0,1,0,0,1,1
6709,2014,110000,5.0,440000,13.49,2179.0,138.03,320.0,1,0,0,0,1,0,0,2,1
5854,2016,40000,7.0,890000,24.52,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
1816,2005,120005,5.0,800000,11.0,2987.0,198.5,456.00922499999996,1,0,0,0,1,0,0,2,2
2065,2013,140000,5.0,1300000,18.88,1995.0,184.0,380.0,1,0,0,0,1,0,0,2,2
127,2013,90000,7.0,625000,20.77,1248.0,88.76,200.0,1,0,0,0,1,0,0,2,1
3394,2014,70000,7.0,550000,15.96,2523.0,62.1,195.0,1,0,0,0,1,0,0,1,1
3327,2011,65000,5.0,250000,18.9,998.0,67.1,90.0,0,1,0,0,1,0,0,2,1
8096,2009,151000,5.0,250000,17.8,1248.0,75.0,190.0,1,0,0,0,1,0,0,2,1
6102,2018,60000,5.0,675000,24.4,1498.0,98.63,215.0,1,0,0,0,1,0,0,1,1
2975,2011,120000,7.0,975000,11.5,2982.0,171.0,343.0,1,0,0,0,1,0,0,3,1
980,2011,140500,5.0,75000,17.88,1396.0,52.8,85.0,1,0,0,0,1,0,0,3,1
2300,2017,25000,5.0,650000,18.7,1199.0,88.7,110.0,0,1,0,0,1,0,0,1,1
190,2009,47000,5.0,345000,17.0,1497.0,118.0,146.0,0,1,0,0,1,0,0,2,1
1139,2016,68089,5.0,2000000,19.16,2494.0,157.7,213.0,0,1,0,0,0,0,1,1,2
5088,2016,68089,5.0,2000000,19.16,2494.0,157.7,213.0,0,1,0,0,0,0,1,1,2
699,2010,190000,5.0,200000,17.8,1248.0,75.0,190.0,1,0,0,0,1,0,0,2,1
7753,2019,13000,7.0,890000,18.06,2523.0,63.0,182.5,1,0,0,0,0,1,0,1,1
606,2011,80000,5.0,200000,19.81,1086.0,68.05,99.04,0,1,0,0,1,0,0,1,1
4276,2017,30000,5.0,484999,20.89,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
301,2010,70000,5.0,300000,17.0,1197.0,80.0,111.79581,0,1,0,0,1,0,0,1,1
6640,2010,135000,5.0,320000,23.0,1396.0,90.0,219.66895999999997,1,0,0,0,1,0,0,2,1
3420,2018,69779,5.0,600000,22.0,1197.0,81.8,113.0,0,1,0,0,0,1,0,1,2
7819,2012,60000,7.0,700000,15.1,2179.0,140.0,330.0,1,0,0,0,1,0,0,2,1
1060,2016,31000,5.0,2900000,13.0,2143.0,204.0,500.0,1,0,0,0,0,1,0,1,2
7881,2017,49957,5.0,700000,25.83,1498.0,99.0,215.0,1,0,0,0,0,1,0,1,1
7958,2000,90000,5.0,45957,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,2,1
2565,2010,40000,5.0,120000,18.6,1199.0,79.4,108.0,0,1,0,0,1,0,0,2,1
8112,2018,24000,5.0,746000,24.4,1498.0,98.63,215.0,1,0,0,0,1,0,0,1,1
1069,2016,99000,5.0,650000,21.66,1498.0,103.52,250.0,1,0,0,0,0,1,0,1,2
2524,2015,25000,5.0,411000,18.9,1197.0,82.0,114.0,0,1,0,0,1,0,0,1,1
2205,2018,10000,5.0,325000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,1,1
1243,2010,200000,5.0,210000,17.5,1197.0,85.8,114.0,0,1,0,0,1,0,0,1,1
7339,2016,10000,5.0,434999,23.1,998.0,67.04,90.0,0,1,0,0,0,1,0,1,2
16,2016,70000,7.0,778000,24.52,1248.0,88.5,200.0,1,0,0,0,1,0,0,2,1
3120,2011,260000,8.0,550000,12.05,2179.0,120.0,290.0,1,0,0,0,1,0,0,4,1
8099,2013,120000,7.0,750000,15.1,2179.0,140.0,330.0,1,0,0,0,1,0,0,1,1
4642,2011,50000,5.0,340000,19.0,1248.0,90.0,200.0,1,0,0,0,1,0,0,1,1
4754,2017,30000,5.0,875000,28.4,1248.0,74.02,190.0,1,0,0,0,0,1,0,1,2
815,2011,110000,5.0,229999,18.8,1248.0,90.0,200.0,1,0,0,0,1,0,0,2,1
3067,2009,70000,7.0,480000,10.9,2499.0,143.0,330.484105,1,0,0,0,1,0,0,3,1
7760,2018,48000,5.0,745000,24.3,1248.0,88.5,200.0,1,0,0,0,0,1,0,1,1
5600,2007,100750,5.0,215000,16.1,1298.0,88.2,112.77647499999999,0,1,0,0,1,0,0,2,1
959,2015,90000,7.0,850000,15.1,2179.0,140.0,330.0,1,0,0,0,1,0,0,1,1
7022,2016,22522,7.0,1025000,16.0,2179.0,140.0,330.0,1,0,0,0,0,1,0,1,1
6427,2011,110000,5.0,290000,21.1,1248.0,73.9,113.0,1,0,0,0,1,0,0,2,1
4893,2019,10000,5.0,500000,20.89,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
7444,2017,50000,5.0,750000,22.27,1498.0,108.6,250.0,1,0,0,0,1,0,0,1,1
225,2015,40000,5.0,245000,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,1,1
6170,2019,20000,5.0,3800000,18.0,1969.0,190.0,400.0,1,0,0,0,1,0,0,1,2
3354,2012,100000,5.0,245000,23.08,1461.0,63.1,160.0,1,0,0,0,0,1,0,1,1
5895,2019,10000,5.0,556000,21.01,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
2485,2009,138000,5.0,185000,19.3,1248.0,73.9,190.0,1,0,0,0,1,0,0,2,1
562,2018,19100,5.0,700000,19.0,1194.0,94.68,120.0,0,1,0,0,1,0,0,1,1
3436,2012,60000,5.0,400000,20.5,1598.0,105.0,250.0,1,0,0,0,1,0,0,3,1
6373,2009,30000,5.0,150000,19.09,1396.0,69.0,135.0,1,0,0,0,1,0,0,1,1
6181,2019,8500,5.0,5500000,16.78,1995.0,190.0,400.0,1,0,0,0,0,1,0,1,2
1693,2017,70000,5.0,650000,20.85,1197.0,83.14,115.0,0,1,0,0,1,0,0,1,1
6893,2004,80000,4.0,120000,16.1,796.0,37.0,59.0,0,1,0,0,1,0,0,2,1
3446,2008,40000,5.0,200000,20.36,1197.0,78.9,111.7,0,1,0,0,1,0,0,1,1
4565,2018,150000,5.0,670000,23.59,1364.0,67.05,170.0,1,0,0,0,1,0,0,1,1
954,2019,5000,7.0,675000,20.0,999.0,72.0,96.0,0,1,0,0,1,0,0,1,1
8095,2012,194000,5.0,260000,20.0,1399.0,68.0,160.0,1,0,0,0,1,0,0,1,1
2735,2016,35000,7.0,750000,18.49,1493.0,100.0,240.0,1,0,0,0,1,0,0,1,1
7965,2009,60000,5.0,130000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,1,1
4735,2011,72000,5.0,300000,17.6,1496.0,88.7,132.0,0,1,0,0,0,1,0,1,1
7822,2013,80000,5.0,275000,16.95,1498.0,97.7,134.0,0,1,0,0,1,0,0,3,1
1218,2017,20000,7.0,1100000,14.1,2179.0,147.94,320.0,1,0,0,0,1,0,0,1,1
5254,2019,7032,5.0,779000,19.0,1199.0,88.76,110.0,0,1,0,0,0,0,1,1,2
5511,2018,17601,7.0,3251000,16.25,1968.0,148.0,340.0,1,0,0,0,0,1,0,1,2
7726,2018,25000,5.0,350000,25.17,799.0,53.3,72.0,0,1,0,0,1,0,0,1,1
1527,2015,28000,5.0,280000,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,2,1
3987,2015,120000,7.0,2000000,13.0,2494.0,142.0,343.0,1,0,0,0,1,0,0,1,1
8018,2006,175000,7.0,300000,13.93,2179.0,138.1,320.0,1,0,0,0,1,0,0,2,1
1300,2019,10000,5.0,610000,21.21,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,2
7943,2017,26263,5.0,350000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,1,1
6944,2009,80000,5.0,100000,18.8,1248.0,90.0,200.0,1,0,0,0,1,0,0,3,1
160,2019,9654,5.0,894999,19.56,1197.0,81.8,113.0,0,1,0,0,0,1,0,1,2
4067,2011,97000,5.0,165000,19.81,1086.0,68.05,99.04,0,1,0,0,1,0,0,3,1
5800,2013,133000,5.0,300000,20.3,1248.0,75.0,197.0,1,0,0,0,1,0,0,1,1
956,2012,96000,7.0,425000,20.77,1248.0,88.8,200.0,1,0,0,0,1,0,0,2,1
3791,2013,56315,5.0,175000,25.44,936.0,57.6,150.0,1,0,0,0,1,0,0,1,1
3234,2019,38000,5.0,740000,28.4,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,2
2869,2017,70000,5.0,700000,28.4,1248.0,74.02,190.0,1,0,0,0,1,0,0,1,1
3777,2007,97000,5.0,142000,16.6,1388.0,68.0,159.848395,0,1,0,0,1,0,0,1,1
4973,2015,120000,5.0,515000,20.34,1498.0,103.2,250.0,1,0,0,0,1,0,0,2,1
6015,2012,49185,5.0,428000,16.8,1497.0,116.4,146.0,0,1,0,0,0,1,0,1,1
2961,2016,60000,7.0,710000,18.06,2523.0,63.0,182.5,1,0,0,0,1,0,0,1,1
5980,2017,65000,7.0,690000,21.04,1461.0,83.8,200.0,1,0,0,0,1,0,0,2,1
2200,2017,30000,5.0,530000,21.4,1197.0,83.1,115.0,0,1,0,0,1,0,0,2,1
98,2008,68000,5.0,120000,19.7,796.0,46.3,62.0,0,1,0,0,0,1,0,3,1
2557,2014,90000,5.0,625000,26.0,1498.0,98.6,200.0,1,0,0,0,1,0,0,1,1
3183,2019,7000,5.0,675000,19.4,1194.0,94.93,120.0,0,1,0,0,1,0,0,1,1
7394,2014,120000,7.0,445000,14.95,2489.0,93.7,218.0,1,0,0,0,1,0,0,2,1
253,2015,100000,5.0,350000,20.4,1197.0,83.11,113.0,0,1,0,0,1,0,0,1,1
3923,2014,168000,5.0,240000,22.3,1248.0,74.0,190.0,1,0,0,0,1,0,0,2,1
4199,2018,15000,5.0,620000,20.4,1194.0,94.93,120.0,0,1,0,0,1,0,0,1,1
1445,2013,43978,5.0,450000,28.4,1248.0,74.0,190.0,1,0,0,0,0,1,0,2,1
5539,2012,166000,5.0,229999,23.08,1461.0,63.1,160.0,1,0,0,0,1,0,0,2,1
1648,2015,60000,5.0,480000,20.45,1461.0,83.8,200.0,1,0,0,0,1,0,0,3,1
4682,2018,15000,5.0,2900000,18.25,1968.0,187.74,400.0,1,0,0,0,0,1,0,1,2
4723,2018,142000,5.0,875000,14.1,2179.0,147.94,320.0,1,0,0,0,1,0,0,1,1
3991,2012,85472,8.0,480000,12.05,2179.0,120.0,290.0,1,0,0,0,0,1,0,1,1
1696,2019,20000,5.0,525000,20.89,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,2
3191,2016,23700,5.0,470000,20.4,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
6197,2011,162000,8.0,325000,13.6,2523.0,63.0,180.0,1,0,0,0,1,0,0,2,1
6295,2014,89000,5.0,470000,22.9,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
4499,2019,5000,5.0,1227000,18.0,1497.0,117.6,145.0,0,1,0,0,1,0,0,1,2
1154,2016,35000,5.0,400000,23.1,998.0,67.04,90.0,0,1,0,0,1,0,0,1,2
2255,2016,27500,5.0,310000,25.17,799.0,53.3,72.0,0,1,0,0,1,0,0,1,1
6959,2017,9000,5.0,2711000,13.6,1999.0,177.0,430.0,1,0,0,0,0,1,0,1,2
1682,2015,20000,5.0,700000,20.4,1248.0,91.7,209.0,1,0,0,0,1,0,0,1,1
3170,2015,62000,7.0,445000,21.0,1498.0,74.96,210.0,1,0,0,0,0,1,0,1,1
7400,2018,15000,5.0,620000,20.4,1194.0,94.93,120.0,0,1,0,0,1,0,0,1,1
2056,2017,60000,7.0,750000,18.49,1493.0,100.0,240.0,1,0,0,0,1,0,0,1,1
7158,2018,20000,5.0,655000,18.6,1197.0,81.83,114.7,0,1,0,0,1,0,0,1,1
4090,2017,7000,5.0,1450000,14.53,1794.0,138.1,173.0,0,1,0,0,0,1,0,2,2
7914,2010,100000,5.0,169000,15.0,1368.0,90.0,116.0,0,1,0,0,1,0,0,2,1
3108,2015,34156,5.0,449000,16.47,1198.0,74.0,110.0,0,1,0,0,0,1,0,1,1
4548,2016,35000,5.0,270000,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,1,1
3723,2018,40000,5.0,635000,17.8,1198.0,86.7,109.0,0,1,0,0,1,0,0,1,1
6397,2017,44077,5.0,570000,17.01,1499.0,110.5,136.0,0,1,0,0,0,1,0,1,2
5423,2018,35000,5.0,320000,22.5,999.0,67.0,91.0,0,1,0,0,1,0,0,1,1
7040,2018,50000,5.0,375000,21.94,1196.0,61.7,85.0,0,0,0,1,1,0,0,1,1
2049,2002,80000,5.0,65000,17.3,993.0,60.0,78.0,0,1,0,0,1,0,0,2,1
4976,2007,120000,5.0,110000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,2,1
3643,2011,120000,7.0,900000,11.5,2982.0,171.0,343.0,1,0,0,0,1,0,0,1,1
8012,2011,170000,5.0,200000,20.0,1399.0,68.0,160.0,1,0,0,0,1,0,0,2,1
623,2016,25000,5.0,300000,23.95,998.0,67.05,90.0,0,1,0,0,1,0,0,1,1
6489,2018,60000,5.0,860000,21.5,1497.0,108.5,260.0,1,0,0,0,1,0,0,1,1
7811,2014,230000,5.0,1200000,15.73,1968.0,174.33,380.0,1,0,0,0,1,0,0,1,2
5883,2017,30000,6.0,400000,25.32,1198.0,77.0,190.0,1,0,0,0,1,0,0,1,1
262,2015,50000,5.0,725000,26.0,1498.0,98.6,200.0,1,0,0,0,1,0,0,2,1
5730,2010,80000,5.0,140000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,2,1
3369,2014,30000,5.0,450000,19.1,1197.0,85.8,114.0,0,1,0,0,1,0,0,1,1
4061,2012,230000,5.0,200000,23.57,1396.0,70.0,140.0,1,0,0,0,1,0,0,1,1
5534,2017,50000,6.0,500000,25.32,1198.0,77.0,190.0,1,0,0,0,1,0,0,1,1
6065,2015,70000,5.0,500000,20.4,1248.0,91.7,209.0,1,0,0,0,1,0,0,1,1
6616,2017,40000,5.0,550000,17.19,1197.0,81.86,114.73,0,1,0,0,1,0,0,1,1
1802,2014,139000,8.0,190000,18.2,1248.0,73.8,172.5,1,0,0,0,1,0,0,2,1
